Año;Institucion licitante;Procedimientos iniciados;Procedimientos licitados;Monto adjudicado en colones;Porcentaje
2023;BN-VITAL OPERADORA DE PENSIONES COMPLEMENTARIAS S.A.;22;17;125046390;0.01
2023;SERVICIO FITOSANITARIO DEL ESTADO;71;59;124337215;0.01
2023;PROCURADURIA GENERAL DE LA REPUBLICA;38;28;121171340;0.01
2023;JUNTA ADMINISTRATIVA DEL COLEGIO DE SAN LUIS GONZAGA;40;31;121154699;0.01
2023;CENTRO NACIONAL DE LA MUSICA;84;56;116016064;0.01
2023;MUSEO NACIONAL DE COSTA RICA;88;59;115908836;0.01
2023;SERVICIO NACIONAL DE SALUD ANIMAL;38;38;115622425;0.01
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE HEREDIA;105;80;115077593;0.01
2023;CONCEJO MUNICIPAL DEL DISTRITO DE PAQUERA PUNTARENAS;29;24;114846448;0.01
2023;CONTRALORIA GENERAL DE LA REPUBLICA DE COSTA RICA;106;81;113514555;0.01
2023;CONCEJO MUNICIPAL DE DISTRITO LEPANTO;36;17;106503811;0.01
2023;JUNTA DE DESARROLLO REGIONAL DE LA ZONA SUR DE LA PROVINCIA DE PUNTARE;14;12;102885939;0.01
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALAJUELA;186;113;95636050;0.01
2023;SISTEMA NACIONAL DE AREAS DE CONSERVACION;67;57;95382556;0.01
2023;POPULAR SEGUROS CORREDURIA DE SEGUROS SOCIEDAD ANONIMA;89;75;88480970;0.01
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE VASQUEZ DE CORONADO;35;26;86220155;0.01
2023;CONSEJO NACIONAL DE LA POLITICA PUBLICA DE LA PERSONA JOVEN;17;13;83241498;0.01
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE PEREZ ZELEDON;23;16;78629463;0.01
2023;CONSEJO NACIONAL DE CLUBES 4-S;15;12;78003054;0.01
2023;SISTEMA NACIONAL DE ACREDITACION DE LA EDUCACION SUPERIOR (SINAES);33;26;76506194;0.01
2023;INS VALORES PUESTO DE BOLSA SOCIEDAD ANONIMA;22;18;73817050;0.01
2023;CORREOS DE COSTA RICA S.A.;56;40;67651200;0.01
2023;MINISTERIO DE VIVIENDA Y ASENTAMIENTOS HUMANOS;32;28;64895978;0.01
2023;UNION NACIONAL DE GOBIERNOS LOCALES;49;34;64718452;0.01
2023;INSTITUTO DE DESARROLLO PROFESIONAL ULADISLAO GAMEZ SOLANO;19;18;61329673;0.01
2023;CONSEJO NACIONAL DE CONCESIONES;33;26;56710398;0.01
2023;COLEGIO DE PERIODISTAS DE COSTA RICA;30;30;56605895;0.01
2023;CONSEJO NACIONAL DE PERSONAS CON DISCAPACIDAD (CONAPDIS);66;50;56553377;0.01
2023;JUNTA ADMINISTRATIVA DE CEMENTERIOS DE GOICOECHEA;8;6;53518942;0.01
2023;CORPORACION ARROCERA NACIONAL;53;26;53167900;0.01
2023;MUNICIPALIDAD DE ZARCERO;55;33;47910092;0.01
2023;ASOCIACION DE DESARROLLO INTEGRAL DE CARBONAL DE ALAJUELA;0;1;44999954;0.01
2023;MINISTERIO DE HACIENDA;43;40;44737603;0.01
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE SANTA CRUZ;11;4;42919943;0.01
2023;COMITE CANTONAL DE DEPORTES Y RECREACION DE SAN RAFAEL DE HEREDIA (NO;28;18;39560810;0
2023;MUSEO HISTORICO CULTURAL JUAN SANTAMARIA;11;9;39524089;0
2023;COMISION PARA EL ORDENAMIENTO Y MANEJO DE LA CUENCA DEL RIO REVENTAZON;2;1;36559530;0
2023;MUSEO DE ARTE COSTARRICENSE;12;11;36305025;0
2023;DEFENSORIA DE LOS HABITANTES DE LA REPUBLICA;67;48;35850767;0
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE SARAPIQUI;40;30;30915780;0
2023;LABORATORIO COSTARRICENSE DE METROLOGIA;37;28;30639402;0
2023;LIGA DE MUNICIPALIDADES CANTONES PRODUCTORES DE BANANO;11;10;28276207;0
2023;SISTEMA NACIONAL DE EDUCACION MUSICAL;20;14;27601402;0
2023;ASOCIACION CRUZ ROJA COSTARRICENSE;9;14;27305392;0
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE MORAVIA;20;14;27018137;0
2023;BCR VALORES PUESTO DE BOLSA S.A.;31;26;25613275;0
2023;ASOCIACION DE DESARROLLO ESPECIFICA PRO CONSTRUCCION SALON COMUNAL, AC;0;1;23249773;0
2023;DIRECCION NACIONAL DE NOTARIADO;25;21;22478694;0
2023;ASOCIACION DE DESARROLLO INTEGRAL DE SABANILLA ALAJUELA;0;1;22329705;0
2023;ASOCIACION DE DESARROLLO INTEGRAL DE CANOAS;0;1;22244720;0
2023;JUNTA DE EDUCACION DE LA ESCUELA BERNARDO SOTO ALFARO DE ALAJUELA CENT;0;1;21649950;0
2023;MUSEO DE ARTE Y DISEÑO CONTEMPORANEO;22;16;20358045;0
2023;MINISTERIO DE COMERCIO EXTERIOR;15;15;20169687;0
2023;JUNTA ADMINISTRATIVA DEL CEMENTERIO GENERAL Y LAS ROSAS DE ALAJUELA;27;22;18120074;0
2023;FIDEICOMISO INMOBILIARIO ASAMBLEA LEGISLATIVA/BCR 2011;9;4;16780500;0
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE OREAMUNO;28;17;16042857;0
2023;ASOCIACION DE DESARROLLO INTEGRAL DE SAN ISIDRO, ALAJUELA;1;1;14790214;0
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE ESCAZU;22;7;14721000;0
2023;CENTRO COSTARRICENSE DE PRODUCCION CINEMATOGRAFICA;13;8;12368356;0
2023;CASA DE LA CULTURA DE PUNTARENAS;1;1;10811687;0
2023;MUSEO DOCTOR RAFAEL ANGEL CALDERON GUARDIA;11;9;10453497;0
2023;BCR PENSION OPERADORA DE PLANES DE PENSIONES COMPLEMENTARIAS SOCIEDAD;30;23;10294422;0
2023;PROMOTORA COSTARRICENSE DE INNOVACION E INVESTIGACION;18;11;10043548;0
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE PARRITA;14;12;9698750;0
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALFARO RUIZ;7;6;9465948;0
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE MATINA;5;3;8988853;0
2023;JUNTA ADMINISTRATIVA DE LA DIRECCION GENERAL DE MIGRACION Y EXTRANJERI;52;35;7846335;0
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE NICOYA;2;1;7776929;0
2023;OFICINA NACIONAL DE SEMILLAS;9;6;7105641;0
2023;JUNTA DE EDUCACION DE LA ESCUELA HOLANDA;0;1;6755526;0
2023;INS INVERSIONES SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SOCIEDA;14;7;6007487;0
2023;CENTRO CULTURAL E HISTORICO JOSE FIGUERES FERRER;6;5;5816664;0
2023;EDITORIAL COSTA RICA;11;10;5741170;0
2023;BCR SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SOCIEDAD ANONIMA;23;16;5476258;0
2023;MINISTERIO DE PLANIFICACION NACIONAL Y POLITICA ECONOMICA;57;38;4942336;0
2023;AGENCIA DE PROTECCION DE DATOS DE LOS HABITANTES (PRODHAB);5;4;3747359;0
2023;CONSEJO NACIONAL DE LA PERSONA ADULTA MAYOR;9;6;3640748;0
2023;BCR CORREDORA DE SEGUROS SOCIEDAD ANONIMA;9;11;3513681;0
2023;FONDO NACIONAL SOSTENIBILIDAD CAFETALERA;1;1;2564615;0
2023;COMISION NACIONAL DE ASUNTOS INDIGENAS;3;1;2493194;0
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE FLORES;35;18;2329587;0
2023;MINISTERIO DE GOBERNACION Y POLICIA;14;14;867356;0
2023;OFICINA NACIONAL FORESTAL;5;2;822640;0
2023;CONSEJO SUPERIOR DE EDUCACION;7;5;573976;0
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE LA CRUZ GUANACASTE;8;3;184561;0
2023;ASOCIACION DE DESARROLLO ESPECIFICA PARA LA CONSTRUCCION Y MANTENIMIEN;1;0;0;0
2023;ASOCIACION DE DESARROLLO ESPECIFICA PRO SALON MULTIUSO Y MANTENIMIENTO;1;0;0;0
2023;COMISION NACIONAL PARA LA GESTION DE LA BIODIVERSIDAD;10;6;0;0
2023;COMITE CANTONAL DE DEPORTE Y RECREACION DE SAN RAMON;1;0;0;0
2024;CAJA COSTARRICENSE DE SEGURO SOCIAL (CCSS);4656;4040;826679841712;52.59
2024;MUNICIPALIDAD DE TALAMANCA;63;57;125111109238;7.96
2024;INSTITUTO COSTARRICENSE DE ELECTRICIDAD;852;648;70883283096;4.51
2024;COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS;572;416;69668898031;4.43
2024;INSTITUTO COSTARRICENSE DE ACUEDUCTOS Y ALCANTARILLADOS (AYA);380;312;47174080881;3
2024;BANCO CENTRAL DE COSTA RICA;636;554;33228224683;2.11
2024;CONSEJO NACIONAL DE PRODUCCION;96;83;31457201843;2
2024;REFINADORA COSTARRICENSE DE PETROLEO SOCIEDAD ANONIMA (RECOPE);450;349;24587293068;1.56
2024;UNIVERSIDAD DE COSTA RICA;771;698;18533998408;1.18
2024;INSTITUTO NACIONAL DE SEGUROS (INS);763;663;16533899433;1.05
2024;COMPAÑIA NACIONAL DE FUERZA Y LUZ;547;467;13752492760;0.87
2024;CONSEJO NACIONAL DE VIALIDAD;59;46;12254590348;0.78
2024;INSTITUTO NACIONAL DE APRENDIZAJE (INA);701;508;11851213515;0.75
2024;UNIVERSIDAD NACIONAL (UNA);537;452;11571031018;0.74
2024;CORTE SUPREMA DE JUSTICIA PODER JUDICIAL;1081;821;9439347113;0.6
2024;INSTITUTO DE DESARROLLO RURAL (INDER);237;203;8856008634;0.56
2024;MUNICIPALIDAD DE SAN JOSE;1323;1133;7505365144;0.48
2024;BANCO NACIONAL DE COSTA RICA;180;143;6650095187;0.42
2024;MUNICIPALIDAD DE POCOCI;255;237;6268690729;0.4
2024;PATRONATO NACIONAL DE LA INFANCIA (PANI);145;112;6224337203;0.4
2024;MUNICIPALIDAD DE CARTAGO;420;347;5596721134;0.36
2024;JUNTA DE PROTECCION SOCIAL DE SAN JOSE;100;72;5528515796;0.35
2024;DIRECCION GENERAL DE AVIACION CIVIL;185;157;5104383732;0.32
2024;MUNICIPALIDAD DE ESCAZU;192;139;5074309849;0.32
2024;DIRECCION NACIONAL DE CENTROS DE EDUCACION Y NUTRICION Y DE CENTROS DE;217;139;4726720145;0.3
2024;MUNICIPALIDAD DE ALAJUELA;209;145;4482854453;0.29
2024;MUNICIPALIDAD DE HEREDIA;332;224;4478329936;0.28
2024;INSTITUTO TECNOLOGICO DE COSTA RICA (ITCR);501;388;4156320659;0.26
2024;CONSEJO DE SEGURIDAD VIAL;230;194;3851307161;0.24
2024;INSTITUTO COSTARRICENSE DE PUERTOS DEL PACIFICO;137;112;3749929266;0.24
2024;PROMOTORA DE COMERCIO EXTERIOR DE COSTA RICA;564;504;3735122153;0.24
2024;MUNICIPALIDAD DE GOICOECHEA;136;104;3655511856;0.23
2024;MUNICIPALIDAD DE BUENOS AIRES;156;145;3622725690;0.23
2024;ASAMBLEA LEGISLATIVA;145;122;3423908189;0.22
2024;JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO (JASE;204;162;3363084663;0.21
2024;UNIVERSIDAD ESTATAL A DISTANCIA (UNED);440;299;3339168557;0.21
2024;INSTITUTO COSTARRICENSE DE INVESTIGACION Y ENSEÑANZA EN NUTRICION Y SA;107;95;3233032807;0.21
2024;INSTITUTO COSTARRICENSE DE TURISMO (ICT);235;193;3154566619;0.2
2024;MUNICIPALIDAD DE PEREZ ZELEDON;128;117;3071347158;0.2
2024;SERVICIO NACIONAL DE AGUAS SUBTERRANEAS RIEGO Y AVENAMIENTO;158;130;2930290028;0.19
2024;JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL;115;89;2462973085;0.16
2024;MUNICIPALIDAD DE NICOYA;112;100;2459880924;0.16
2024;UNIVERSIDAD TECNICA NACIONAL (UTN);381;322;2444761123;0.16
2024;MUNICIPALIDAD DE SARAPIQUI;79;70;2363615575;0.15
2024;INSTITUTO MIXTO DE AYUDA SOCIAL;112;97;2298660844;0.15
2024;MUNICIPALIDAD DE LA UNION;221;181;2261573001;0.14
2024;MUNICIPALIDAD DE BELEN;111;101;2254698698;0.14
2024;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;208;185;2234829530;0.14
2024;BENEMERITO CUERPO DE BOMBEROS DE COSTA RICA;49;44;2169463851;0.14
2024;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;246;213;2166214395;0.14
2024;MUNICIPALIDAD DE SAN CARLOS;366;292;2120079402;0.13
2024;MUNICIPALIDAD DE SANTA ANA;386;295;2055484155;0.13
2024;MUNICIPALIDAD DE BAGACES;65;59;1977142796;0.13
2024;MINISTERIO DE CULTURA Y JUVENTUD;199;169;1967140558;0.13
2024;MUNICIPALIDAD DE OSA;59;56;1900187764;0.12
2024;INSTITUTO NACIONAL DE LAS MUJERES;85;76;1888959984;0.12
2024;CORPORACION BANANERA NACIONAL;1170;1073;1867498486;0.12
2024;MINISTERIO DE SALUD;26;27;1845928559;0.12
2024;MUNICIPALIDAD DE TURRIALBA;216;196;1763688418;0.11
2024;MINISTERIO DE EDUCACION PUBLICA;115;107;1740091247;0.11
2024;MINISTERIO DE OBRAS PUBLICAS Y TRANSPORTES;97;82;1713331104;0.11
2024;MUNICIPALIDAD DE PARAISO;212;181;1707579563;0.11
2024;MUNICIPALIDAD DE OROTINA;109;86;1597615350;0.1
2024;MUNICIPALIDAD DE DESAMPARADOS;303;260;1587567272;0.1
2024;INSTITUTO COSTARRICENSE DEL DEPORTE Y LA RECREACION (ICODER);76;41;1577830285;0.1
2024;SISTEMA DE EMERGENCIAS 911;67;54;1575342425;0.1
2024;MUNICIPALIDAD DE LA CRUZ GUANACASTE;144;114;1529882725;0.1
2024;TRIBUNAL SUPREMO DE ELECCIONES;250;210;1467708303;0.09
2024;MUNICIPALIDAD DE SIQUIRRES;73;63;1462949142;0.09
2024;MUNICIPALIDAD DE MORA;271;230;1441660725;0.09
2024;MUNICIPALIDAD DE LIMON;196;156;1402368500;0.09
2024;MUNICIPALIDAD DE UPALA;58;49;1379782607;0.09
2024;BANCO DE COSTA RICA;332;281;1374442220;0.09
2024;MUNICIPALIDAD DE COTO BRUS;108;90;1353464735;0.09
2024;MUNICIPALIDAD DE LEON CORTES;60;56;1315776006;0.08
2024;MINISTERIO DE CIENCIA, TECNOLOGIA Y TELECOMUNICACIONES (MICITT);62;53;1262281786;0.08
2024;BANCO POPULAR Y DE DESARROLLO COMUNAL;238;178;1227768530;0.08
2024;CONSEJO RECTOR SISTEMA DE BANCA PARA EL DESARROLLO;82;62;1219319921;0.08
2024;MUNICIPALIDAD DE OREAMUNO;41;34;1213816532;0.08
2024;PROGRAMA INTEGRAL DE MERCADEO AGROPECUARIO;141;114;1154828221;0.07
2024;RADIOGRAFICA COSTARRICENSE S. A;61;46;1154575645;0.07
2024;INSTITUTO DEL CAFE DE COSTA RICA;188;140;1126731346;0.07
2024;MUNICIPALIDAD DE MONTES DE OCA;194;164;1111724822;0.07
2024;MUNICIPALIDAD DE GRECIA;177;154;1104272077;0.07
2024;JUNTA ADMINISTRATIVA PORTUARIA Y DE DESARROLLO ECONOMICO DE LA VERTIEN;161;134;1098804348;0.07
2024;MUNICIPALIDAD DE RIO CUARTO;60;51;1087623726;0.07
2024;MINISTERIO DE AMBIENTE Y ENERGIA (MINAE);47;41;1082224430;0.07
2024;MUNICIPALIDAD DE CARRILLO GUANACASTE;90;65;1050352361;0.07
2024;MUNICIPALIDAD DE MORAVIA;268;228;1015381578;0.06
2024;MINISTERIO DE JUSTICIA Y PAZ;83;68;996049215;0.06
2024;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;101;75;979957960;0.06
2024;MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA;101;82;977691549;0.06
2024;MUNICIPALIDAD DE GUACIMO;115;106;973829225;0.06
2024;MUNICIPALIDAD DE GOLFITO;22;20;940489885;0.06
2024;INSTITUTO COSTARRICENSE SOBRE DROGAS;58;55;934360105;0.06
2024;MUNICIPALIDAD DE ESPARZA;132;102;933903213;0.06
2024;CONCEJO MUNICIPAL DE DISTRITO DE COLORADO DE ABANGARES;85;72;918849193;0.06
2024;MUNICIPALIDAD DE QUEPOS;117;100;901918256;0.06
2024;MUNICIPALIDAD DE DOTA;68;54;900321769;0.06
2024;MUNICIPALIDAD DE LOS CHILES;107;83;893134776;0.06
2024;MUNICIPALIDAD DE PUNTARENAS;208;174;845643686;0.05
2024;MUNICIPALIDAD DE GUATUSO;76;64;816547177;0.05
2024;MINISTERIO DE SEGURIDAD PUBLICA;190;146;794247646;0.05
2024;MINISTERIO DE TRABAJO Y SEGURIDAD SOCIAL;104;93;782489908;0.05
2024;MUNICIPALIDAD DE ALAJUELITA;103;86;766255973;0.05
2024;MUNICIPALIDAD DE CAÑAS;61;60;739437610;0.05
2024;MUNICIPALIDAD DE POAS;113;105;726833365;0.05
2024;MUNICIPALIDAD DE TILARAN;78;71;722921534;0.05
2024;MUNICIPALIDAD DE LIBERIA;141;118;721388819;0.05
2024;MUNICIPALIDAD DE SANTA CRUZ;102;71;709064131;0.05
2024;SERVICIO FITOSANITARIO DEL ESTADO;67;64;705778827;0.04
2024;COMISION NACIONAL DE PRESTAMOS PARA EDUCACION;63;50;704033306;0.04
2024;TEATRO NACIONAL;82;70;699029386;0.04
2024;MUNICIPALIDAD DE TURRUBARES;38;29;695692374;0.04
2024;INSTITUTO NACIONAL DE INNOVACION TECNOLOGICA AGROPECUARIA INTA;69;63;667904634;0.04
2024;ASOCIACION CRUZ ROJA COSTARRICENSE;5;5;662941803;0.04
2024;MUNICIPALIDAD DE MONTES DE ORO;43;40;655201513;0.04
2024;CONSEJO NACIONAL DE RECTORES (CONARE);207;163;648896456;0.04
2024;MUNICIPALIDAD DE ABANGARES;82;61;636404417;0.04
2024;INSTITUTO NACIONAL DE VIVIENDA Y URBANISMO;50;44;624813184;0.04
2024;JUNTA DE DESARROLLO REGIONAL DE LA ZONA SUR DE LA PROVINCIA DE PUNTARE;23;17;615912183;0.04
2024;TEATRO POPULAR MELICO SALAZAR;80;57;615750712;0.04
2024;INSTITUTO SOBRE ALCOHOLISMO Y FARMACODEPENDENCIA;73;60;615706252;0.04
2024;MUNICIPALIDAD DE TARRAZU;66;58;610329773;0.04
2024;MINISTERIO DE RELACIONES EXTERIORES Y CULTO;318;288;591645796;0.04
2024;MUNICIPALIDAD DE HOJANCHA;51;47;588496319;0.04
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE SAN JOSE;60;44;571978470;0.04
2024;SUPERINTENDENCIA DE TELECOMUNICACIONES (SUTEL);39;33;561325135;0.04
2024;INSTITUTO DE FOMENTO Y ASESORIA MUNICIPAL (IFAM);53;45;553232429;0.04
2024;CONSEJO DE TRANSPORTE PUBLICO;94;81;548880130;0.03
2024;MUNICIPALIDAD DE MATINA;141;122;545495991;0.03
2024;MUNICIPALIDAD DE CORREDORES;39;36;543551196;0.03
2024;MINISTERIO DE AGRICULTURA Y GANADERIA;48;40;536935744;0.03
2024;INSTITUTO NACIONAL DE ESTADISTICAS Y CENSOS;132;101;536471214;0.03
2024;BANCO HIPOTECARIO DE LA VIVIENDA (BANHVI);49;47;508420052;0.03
2024;MUNICIPALIDAD DE SAN MATEO;26;19;494107317;0.03
2024;MUNICIPALIDAD DE ATENAS;158;125;489605368;0.03
2024;MUNICIPALIDAD DE VASQUEZ DE CORONADO;133;111;480755221;0.03
2024;COLEGIO UNIVERSITARIO DE CARTAGO;155;128;478466504;0.03
2024;MUNICIPALIDAD DE BARVA;27;24;476023865;0.03
2024;JUNTA ADMINISTRATIVA DEL ARCHIVO NACIONAL;63;49;457250827;0.03
2024;MUNICIPALIDAD DE PURISCAL;56;42;452795603;0.03
2024;MUNICIPALIDAD DE NARANJO;105;78;428972098;0.03
2024;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;41;35;414035655;0.03
2024;MUNICIPALIDAD DE FLORES;65;44;398972458;0.03
2024;INSTITUTO COSTARRICENSE DE FERROCARRILES;57;48;380308210;0.02
2024;JUNTA ADMINISTRATIVA DE LA IMPRENTA NACIONAL;34;29;370868296;0.02
2024;CORREOS DE COSTA RICA S.A.;81;58;362395381;0.02
2024;COLEGIO UNIVERSITARIO DE LIMON;16;12;352641485;0.02
2024;MINISTERIO DE PLANIFICACION NACIONAL Y POLITICA ECONOMICA;66;62;348134587;0.02
2024;AUTORIDAD REGULADORA DE LOS SERVICIOS PUBLICOS;92;76;326506598;0.02
2024;BN SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION S.A;50;44;304445682;0.02
2024;MUNICIPALIDAD DE ACOSTA;18;15;301921273;0.02
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE SANTA CRUZ;26;23;291711700;0.02
2024;DEFENSORIA DE LOS HABITANTES DE LA REPUBLICA;79;70;289252847;0.02
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALAJUELA;193;131;284556240;0.02
2024;SISTEMA NACIONAL DE AREAS DE CONSERVACION;75;56;281779174;0.02
2024;MUNICIPALIDAD DE TIBAS;95;85;276964746;0.02
2024;CIUDAD DE LOS NIÑOS (NO USAR);518;518;275834183;0.02
2024;MINISTERIO DE COMERCIO EXTERIOR;22;20;272391949;0.02
2024;MUNICIPALIDAD DE PARRITA;40;39;271202088;0.02
2024;MUNICIPALIDAD DE SARCHI;75;60;270553487;0.02
2024;MUNICIPALIDAD DE PALMARES;104;63;256692356;0.02
2024;UNION NACIONAL DE GOBIERNOS LOCALES;55;45;249120908;0.02
2024;MUNICIPALIDAD DE SAN RAMON;70;61;244536274;0.02
2024;INSTITUTO NACIONAL DE FOMENTO COOPERATIVO;48;42;240646224;0.02
2024;INSTITUTO COSTARRICENSE DE PESCA Y ACUICULTURA;34;27;239555129;0.02
2024;FUNDACION DEL PARQUE MARINO DEL PACIFICO;36;28;226986764;0.01
2024;MINISTERIO DE ECONOMIA INDUSTRIA Y COMERCIO;58;53;219152152;0.01
2024;MUNICIPALIDAD DE ASERRI;139;105;213680431;0.01
2024;POPULAR VALORES PUESTO DE BOLSA S.A.;75;65;213445649;0.01
2024;MUNICIPALIDAD DE GARABITO;113;75;212065588;0.01
2024;MUNICIPALIDAD DE EL GUARCO;89;68;210035286;0.01
2024;OPERADORA DE PENSIONES COMPLEMENTARIAS Y DE CAPITALIZACION LABORAL DE;16;16;209334345;0.01
2024;CENTRO COSTARRICENSE DE PRODUCCION CINEMATOGRAFICA;17;16;208317144;0.01
2024;MINISTERIO DE VIVIENDA Y ASENTAMIENTOS HUMANOS;42;34;202609697;0.01
2024;PROCURADURIA GENERAL DE LA REPUBLICA;48;37;201215803;0.01
2024;BN VALORES PUESTO DE BOLSA S.A.;65;55;195321460;0.01
2024;CENTRO NACIONAL DE LA MUSICA;90;77;186061158;0.01
2024;MINISTERIO DE HACIENDA;47;37;180980511;0.01
2024;LIGA DE MUNICIPALIDADES CANTONES PRODUCTORES DE BANANO;33;27;172568672;0.01
2024;OPERADORA DE PLANES DE PENSIONES COMPLEMENTARIAS DEL BANCO POPULAR Y D;52;43;172166115;0.01
2024;BN-VITAL OPERADORA DE PENSIONES COMPLEMENTARIAS S.A.;28;23;171009322;0.01
2024;MUNICIPALIDAD DE JIMENEZ;38;30;168778711;0.01
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE SAN CARLOS;129;97;166100478;0.01
2024;FIDEICOMISO INMOBILIARIO ASAMBLEA LEGISLATIVA/BCR 2011;13;9;161636028;0.01
2024;SISTEMA NACIONAL DE ACREDITACION DE LA EDUCACION SUPERIOR (SINAES);51;39;154057075;0.01
2024;CONTRALORIA GENERAL DE LA REPUBLICA DE COSTA RICA;128;115;154022936;0.01
2024;CONSEJO NACIONAL DE PERSONAS CON DISCAPACIDAD (CONAPDIS);65;56;154000670;0.01
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE BELEN;38;29;148113867;0.01
2024;CONCEJO MUNICIPAL DEL DISTRITO DE PAQUERA PUNTARENAS;41;31;147441910;0.01
2024;FONDO NACIONAL DE FINANCIAMIENTO FORESTAL;58;38;144918172;0.01
2024;JUNTA ADMINISTRATIVA DE LA DIRECCION GENERAL DE MIGRACION Y EXTRANJERI;84;80;141118457;0.01
2024;INSTITUTO DE DESARROLLO PROFESIONAL ULADISLAO GAMEZ SOLANO;20;19;136114313;0.01
2024;TRIBUNAL REGISTRAL ADMINISTRATIVO;50;43;134172762;0.01
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE LIBERIA;112;85;132030238;0.01
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE HEREDIA;105;84;129297495;0.01
2024;MUNICIPALIDAD DE CURRIDABAT;55;42;118560561;0.01
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE ESCAZU;30;17;118310250;0.01
2024;INS VALORES PUESTO DE BOLSA SOCIEDAD ANONIMA;17;14;114968342;0.01
2024;POPULAR SOCIEDAD DE FONDOS DE INVERSION SOCIEDAD ANONIMA;58;45;114583860;0.01
2024;SISTEMA NACIONAL DE RADIO Y TELEVISION SOCIEDAD ANONIMA (SINART);15;11;113292765;0.01
2024;MINISTERIO DE LA PRESIDENCIA;95;80;112379074;0.01
2024;BCR VALORES PUESTO DE BOLSA S.A.;33;27;110243921;0.01
2024;SERVICIO NACIONAL DE SALUD ANIMAL;30;25;109413463;0.01
2024;LABORATORIO COSTARRICENSE DE METROLOGIA;56;47;107339545;0.01
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE NICOYA;3;2;106735325;0.01
2024;CONSEJO NACIONAL DE CONCESIONES;48;34;104454218;0.01
2024;CORPORACION GANADERA;52;36;100753036;0.01
2024;PROMOTORA COSTARRICENSE DE INNOVACION E INVESTIGACION;37;32;100028434;0.01
2024;MUNICIPALIDAD DE ZARCERO;53;45;97633306;0.01
2024;COMISION PARA EL ORDENAMIENTO Y MANEJO DE LA CUENCA DEL RIO REVENTAZON;5;4;91977524;0.01
2024;MUSEO DE ARTE COSTARRICENSE;26;24;91423272;0.01
2024;CONSEJO NACIONAL DE LA POLITICA PUBLICA DE LA PERSONA JOVEN;11;9;89941413;0.01
2024;MUSEO NACIONAL DE COSTA RICA;49;37;86952825;0.01
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE SARAPIQUI;32;28;85693372;0.01
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE CARTAGO;32;27;84595211;0.01
2024;CONCEJO MUNICIPAL DE DISTRITO LEPANTO;19;17;84015166;0.01
2024;CORPORACION ARROCERA NACIONAL;53;20;83485545;0.01
2024;CONCEJO MUNICIPAL DE DISTRITO DE COBANO;55;35;83244772;0.01
2024;MUNICIPALIDAD DE ALVARADO DE PACAYAS;41;28;77348769;0
2024;BN CORREDORA DE SEGUROS S.A.;52;37;76509488;0
2024;CONCEJO MUNICIPAL DE DISTRITO DE PEÑAS BLANCAS DE SAN RAMON;19;17;72450970;0
2024;POPULAR SEGUROS CORREDURIA DE SEGUROS SOCIEDAD ANONIMA;66;54;65262159;0
2024;INS SERVICIOS SOCIEDAD ANONIMA;76;68;62776987;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE PEREZ ZELEDON;15;13;60356627;0
2024;SISTEMA NACIONAL DE EDUCACION MUSICAL;24;22;58740956;0
